header
"Row(('90.190.21.48 - - [16/Nov/2018:21:38:29.982 +0000] ee.tommy.com ""GET /ee.tommy.com/sweatshirt-dresses HTTP/1.1"" 200 25335 ""https://ee.tommy.com/chevron-jumper-dress-ww0ww24365904"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('82.102.44.22 - - [16/Nov/2018:21:38:29.210 +0000] uk.tommy.com ""GET /uk.tommy.com/mens-new-arrivals?scrollPage=3 HTTP/1.1"" 200 30510 ""https://uk.tommy.com/black-friday"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.34.232.97 - - [16/Nov/2018:21:38:31.961 +0000] nl.tommy.com ""GET /nl.tommy.com/heren-tassen-accessoires HTTP/1.1"" 200 31867 ""https://nl.tommy.com/heren"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('62.238.245.44 - - [16/Nov/2018:21:38:33.030 +0000] nl.tommy.com ""GET /nl.tommy.com/dames HTTP/1.1"" 200 20781 ""https://nl.tommy.com/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/62.1.220348572 Mobile/16A404 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('62.238.245.44 - - [16/Nov/2018:21:38:33.656 +0000] nl.tommy.com ""GET /nl.tommy.com/dames HTTP/1.1"" 200 20823 ""https://nl.tommy.com/dames"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/62.1.220348572 Mobile/16A404 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.70.240 - - [16/Nov/2018:21:38:36.534 +0000] nl.tommy.com ""GET /nl.tommy.com/tommy-icons HTTP/1.1"" 200 40243 ""https://nl.tommy.com/dames-truien-vesten?scrollPage=5"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.70.240 - - [16/Nov/2018:21:38:36.693 +0000] nl.tommy.com ""GET /nl.tommy.com/tommy-icons HTTP/1.1"" 200 40243 ""https://nl.tommy.com/tommy-icons"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('156.166.1.232 - - [16/Nov/2018:21:38:36.745 +0000] uk.tommy.com ""GET /uk.tommy.com/mens-coats-jackets HTTP/1.1"" 200 31612 ""https://www.google.com/"" ""Mozilla/5.0 (Linux; Android 8.0.0; SM-N950F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('77.249.86.2 - - [16/Nov/2018:21:38:38.914 +0000] nl.tommy.com ""GET /nl.tommy.com/jongens-jassen-jacks HTTP/1.1"" 200 29331 ""https://nl.tommy.com/sale?cmpid=ch:affiliate|dp:ecom|so:performancehorizon|cj:action|cp:fw18|co:nl|la:nl|lb:multi|di:multi|ca:alwayson|pi:(blackfridaynederland)|cr:multi&utm_medium=affiliate&utm_source=performancehorizon&utm_campaign=ss18&utm_term=(blackfridaynederland)"" ""Mozilla/5.0 (Linux; Android 7.0; SM-G920F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('62.238.245.44 - - [16/Nov/2018:21:38:40.894 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-partylooks HTTP/1.1"" 200 31158 ""https://nl.tommy.com/dames"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/62.1.220348572 Mobile/16A404 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('86.157.235.40 - - [16/Nov/2018:21:38:44.815 +0000] uk.tommy.com ""GET /uk.tommy.com/men-tommy-x-rossignol?utm_source=Newsletter&utm_medium=E-mail&utm_term=Omni_Newsletter_PanEuropean_en-GB_Sportswear_NewArrivals_eActive_&utm_campaign=FW18_UNISEX_Rossignol_&cmpid=ch:Email%7cdp:Omni%7cso:Newsletter%7ccg:PanEuropean%7ccp:FW18_UNISEX_Rossignol_%7cco:GB%7cla:en%7clb:Sportswear%7cca:NewArrivals%7cts:eActive%7ccr:&CIN=10674061&sid=69427337 HTTP/1.1"" 200 24777 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('90.190.21.48 - - [16/Nov/2018:21:38:47.938 +0000] ee.tommy.com ""GET /ee.tommy.com/sweatshirt-dresses HTTP/1.1"" 200 23647 ""https://ee.tommy.com/chevron-jumper-dress-ww0ww24365904"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('78.73.187.99 - - [16/Nov/2018:21:38:47.968 +0000] se.tommy.com ""GET /se.tommy.com/men-tommy-x-rossignol?utm_source=Newsletter&utm_medium=E-mail&utm_term=Omni_Newsletter_PanEuropean_en-SE_Sportswear_NewArrivals_eActive_&utm_campaign=FW18_UNISEX_Rossignol_&cmpid=ch:Email%7Cdp:Omni%7Cso:Newsletter%7Ccg:PanEuropean%7Ccp:FW18_UNISEX_Rossignol_%7Cco:SE%7Cla:en%7Clb:Sportswear%7Cca:NewArrivals%7Cts:eActive%7Ccr:&CIN=9782589&sid=52570131 HTTP/1.1"" 200 26387 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('77.161.109.113 - - [16/Nov/2018:21:38:47.007 +0000] nl.tommy.com ""GET /nl.tommy.com/dames HTTP/1.1"" 200 20823 ""https://nl.tommy.com/"" ""Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-A510F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('213.34.232.97 - - [16/Nov/2018:21:38:47.083 +0000] nl.tommy.com ""GET /nl.tommy.com/heren-tassen-accessoires HTTP/1.1"" 200 30880 ""https://nl.tommy.com/heren"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('77.161.109.113 - - [16/Nov/2018:21:38:49.456 +0000] nl.tommy.com ""GET /nl.tommy.com/dames HTTP/1.1"" 200 20823 ""https://nl.tommy.com/dames"" ""Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-A510F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('77.161.109.113 - - [16/Nov/2018:21:38:51.264 +0000] nl.tommy.com ""GET /nl.tommy.com/dames HTTP/1.1"" 200 20823 ""https://nl.tommy.com/dames"" ""Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-A510F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.70.240 - - [16/Nov/2018:21:38:52.258 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-tommy-jeans-wishlist HTTP/1.1"" 302 140 ""https://nl.tommy.com/tommy-icons"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.70.240 - - [16/Nov/2018:21:38:52.303 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-tommy-jeans-capsule-collection HTTP/1.1"" 200 29663 ""https://nl.tommy.com/tommy-icons"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.27.236 - - [16/Nov/2018:21:38:54.965 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-parfums HTTP/1.1"" 200 29910 ""https://nl.tommy.com/dames-lingerie?scrollPage=2"" ""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('86.191.102.227 - - [16/Nov/2018:21:38:56.618 +0000] uk.tommy.com ""GET /uk.tommy.com/women HTTP/1.1"" 200 21058 ""https://www.google.co.uk/"" ""Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-J330FN/J330FNXXU3BRJ2 Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('77.249.86.2 - - [16/Nov/2018:21:38:57.903 +0000] nl.tommy.com ""GET /nl.tommy.com/jongens-jassen-jacks HTTP/1.1"" 200 29331 ""https://nl.tommy.com/sale?cmpid=ch:affiliate|dp:ecom|so:performancehorizon|cj:action|cp:fw18|co:nl|la:nl|lb:multi|di:multi|ca:alwayson|pi:(blackfridaynederland)|cr:multi&utm_medium=affiliate&utm_source=performancehorizon&utm_campaign=ss18&utm_term=(blackfridaynederland)"" ""Mozilla/5.0 (Linux; Android 7.0; SM-G920F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('86.191.102.227 - - [16/Nov/2018:21:38:57.494 +0000] uk.tommy.com ""GET /uk.tommy.com/women HTTP/1.1"" 200 21036 ""https://www.google.co.uk/"" ""Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-J330FN/J330FNXXU3BRJ2 Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('109.154.242.112 - - [16/Nov/2018:21:38:59.607 +0000] uk.tommy.com ""GET /uk.tommy.com/mens-polo-shirts HTTP/1.1"" 200 52298 ""https://uk.tommy.com/men"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"" ""-"" ""-""',), {'header': 0})"
"Row(('213.34.232.97 - - [16/Nov/2018:21:39:04.163 +0000] nl.tommy.com ""GET /nl.tommy.com/heren-portemonnees-sleutelhangers HTTP/1.1"" 200 29468 ""https://nl.tommy.com/th-embossed-kleine-leren-portemonnee-am0am04227902"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.34.232.97 - - [16/Nov/2018:21:39:12.838 +0000] nl.tommy.com ""GET /nl.tommy.com/heren-nieuw-binnen HTTP/1.1"" 200 31216 ""https://nl.tommy.com/creditcardhouder-met-gestreept-detail-am0am04224435"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('109.146.47.47 - - [16/Nov/2018:21:39:13.317 +0000] uk.tommy.com ""GET /uk.tommy.com/womens-sweatshirts?cmpid=ch:sea%7Cdp:ecom%7Cso:google%7Ccg:sb%7Ccp:384055722%7Cco:gb%7Cla:en%7Cts:kwd-296865120651%7Cag:27754010202%7Cmk:tommy%20hilfiger%20sweatshirts%7Ccr:199768002425%7Cmt:e%7Csl:%7Cap:1t1%7Cma:m&gclid=EAIaIQobChMIme_v5-_Z3gIVx53tCh3BUwGlEAAYASAAEgKn4PD_BwE HTTP/1.1"" 200 31091 ""https://www.google.co.uk/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('78.73.187.99 - - [16/Nov/2018:21:39:15.393 +0000] se.tommy.com ""GET /se.tommy.com/men-tommy-x-rossignol?utm_source=Newsletter&utm_medium=E-mail&utm_term=Omni_Newsletter_PanEuropean_en-SE_Sportswear_NewArrivals_eActive_&utm_campaign=FW18_UNISEX_Rossignol_&cmpid=ch:Email%7cdp:Omni%7cso:Newsletter%7ccg:PanEuropean%7ccp:FW18_UNISEX_Rossignol_%7cco:SE%7cla:en%7clb:Sportswear%7cca:NewArrivals%7cts:eActive%7ccr:&CIN=9782589&sid=52570131 HTTP/1.1"" 200 24784 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('62.238.245.44 - - [16/Nov/2018:21:39:15.958 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-partylooks HTTP/1.1"" 200 31158 ""https://nl.tommy.com/dames-partylooks"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/62.1.220348572 Mobile/16A404 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('82.102.44.22 - - [16/Nov/2018:21:39:17.015 +0000] uk.tommy.com ""GET /uk.tommy.com/mens-new-arrivals?scrollPage=3 HTTP/1.1"" 200 30492 ""https://uk.tommy.com/black-friday"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.27.236 - - [16/Nov/2018:21:39:18.293 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-nieuw-binnen-schoenen HTTP/1.1"" 200 36948 ""https://nl.tommy.com/dames-parfums"" ""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('89.220.220.162 - - [16/Nov/2018:21:39:19.153 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-schoenen?scrollPage=4 HTTP/1.1"" 200 49699 ""https://nl.tommy.com/dames-nieuw-binnen?scrollPage=4"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"" ""-"" ""-""',), {'header': 0})"
"Row(('213.34.232.97 - - [16/Nov/2018:21:39:21.447 +0000] nl.tommy.com ""GET /nl.tommy.com/heren-horloges HTTP/1.1"" 200 27585 ""https://nl.tommy.com/heren-nieuw-binnen"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('31.53.18.217 - - [16/Nov/2018:21:39:23.167 +0000] uk.tommy.com ""GET /uk.tommy.com/mens-wallets-keyrings?orderBy=5 HTTP/1.1"" 200 42923 ""https://uk.tommy.com/men"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('90.190.21.48 - - [16/Nov/2018:21:39:24.885 +0000] ee.tommy.com ""GET /ee.tommy.com/womens-new-arrivals HTTP/1.1"" 200 32452 ""https://ee.tommy.com/sweatshirt-dresses"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('93.185.164.190 - - [16/Nov/2018:21:39:25.963 +0000] at.tommy.com ""GET /at.tommy.com/damen-schals HTTP/1.1"" 200 50039 ""-"" ""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.70.240 - - [16/Nov/2018:21:39:28.348 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-tommy-jeans-capsule-collection HTTP/1.1"" 200 29663 ""https://nl.tommy.com/tommy-icons"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('62.238.245.44 - - [16/Nov/2018:21:39:28.963 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-partylooks HTTP/1.1"" 200 31158 ""https://nl.tommy.com/dames-partylooks"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/62.1.220348572 Mobile/16A404 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('80.218.38.7 - - [16/Nov/2018:21:39:31.281 +0000] ch.tommy.com ""GET /ch.tommy.com/damen-bikinis?cmpid=ch:sea%7cdp:ecom%7cso:google%7ccg:sb%7ccp:632634868%7cco:ch%7cla:de%7cts:kwd-9919970266%7cag:30252404707%7cmk:bikinis%20tommy%20hilfiger%7ccr:203858230206%7cmt:e%7csl:%7cap:1t1%7cma:c&gclid=CjwKCAiA8rnfBRB3EiwAhrhBGqKpwnwqa9n66eHuGSDDAQmpJkYE-WD9uL7uOATNsEl_ejkpWBdR-hoCWWEQAvD_BwE HTTP/1.1"" 200 39244 ""https://www.google.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:63.0) Gecko/20100101 Firefox/63.0"" ""-"" ""-""',), {'header': 0})"
"Row(('89.98.221.50 - - [16/Nov/2018:21:39:33.250 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-truien-vesten HTTP/1.1"" 200 30807 ""https://nl.tommy.com/tommy-icons"" ""Mozilla/5.0 (Linux; Android 8.0.0; SM-G950F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('86.191.211.87 - - [16/Nov/2018:21:39:33.813 +0000] uk.tommy.com ""GET /uk.tommy.com/men HTTP/1.1"" 200 21444 ""https://uk.tommy.com/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('86.191.211.87 - - [16/Nov/2018:21:39:35.140 +0000] uk.tommy.com ""GET /uk.tommy.com/men HTTP/1.1"" 200 21442 ""https://uk.tommy.com/men"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('86.191.211.87 - - [16/Nov/2018:21:39:35.583 +0000] uk.tommy.com ""GET /uk.tommy.com/men HTTP/1.1"" 200 21442 ""https://uk.tommy.com/men"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.70.240 - - [16/Nov/2018:21:39:40.056 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-tommy-jeans-capsule-collection HTTP/1.1"" 200 29663 ""https://nl.tommy.com/tommy-icons"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.27.236 - - [16/Nov/2018:21:39:45.098 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-parfums HTTP/1.1"" 200 30488 ""https://nl.tommy.com/dames-lingerie?scrollPage=2"" ""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('46.11.3.212 - - [16/Nov/2018:21:39:46.242 +0000] uk.tommy.com ""GET /uk.tommy.com/womens-lounge-lingerie-the-gift-edit HTTP/1.1"" 200 45432 ""https://uk.tommy.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('93.160.112.151 - - [16/Nov/2018:21:39:47.033 +0000] dk.tommy.com ""GET /dk.tommy.com/women HTTP/1.1"" 200 21556 ""https://dk.tommy.com/?cmpid=ch:sea%7Cdp:ecom%7Cso:google%7Ccg:br%7Ccp:1552814390%7Cco:dk%7Cla:dk%7Cts:kwd-14917630%7Cag:59742608580%7Cmk:tommy%20hilfiger%7Ccr:291480603116%7Cmt:e%7Csl:%7Cap:1t1%7Cma:m&gclid=EAIaIQobChMIwbi0gPDZ3gIVRqsYCh2nZQG0EAAYASAAEgIS6_D_BwE"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('85.144.120.143 - - [16/Nov/2018:21:39:48.348 +0000] nl.tommy.com ""GET /nl.tommy.com/heren-tommy-jeans-capsule-collection HTTP/1.1"" 200 30440 ""https://nl.tommy.com/dames-tommy-jeans-capsule-collection"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('81.141.174.120 - - [16/Nov/2018:21:39:48.335 +0000] uk.tommy.com ""GET /uk.tommy.com/mens-jumpers?cmpid=ch:sea%7Cdp:ecom%7Cso:google%7Ccg:sb%7Ccp:384005202%7Cco:gb%7Cla:en%7Cts:kwd-3263792875%7Cag:27740953962%7Cmk:mens%20tommy%20hilfiger%20jumper%7Ccr:312634312232%7Cmt:e%7Csl:%7Cap:1t1%7Cma:m&gclid=CjwKCAiA8rnfBRB3EiwAhrhBGra4ouqicc03MNbWIniefExqwtg4IPtI6ArmK1t26hcryGB8k6A1FBoCALkQAvD_BwE HTTP/1.1"" 200 29886 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/62.1.220348572 Mobile/16B92 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.27.236 - - [16/Nov/2018:21:39:49.514 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-lingerie?scrollPage=2 HTTP/1.1"" 200 55119 ""https://nl.tommy.com/dames-sieraden"" ""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('213.127.70.240 - - [16/Nov/2018:21:39:50.889 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-tommy-jeans-capsule-collection HTTP/1.1"" 200 29663 ""https://nl.tommy.com/tommy-icons"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('93.160.112.151 - - [16/Nov/2018:21:39:50.064 +0000] dk.tommy.com ""GET /dk.tommy.com/women HTTP/1.1"" 200 21172 ""https://dk.tommy.com/women"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('86.191.211.87 - - [16/Nov/2018:21:39:51.880 +0000] uk.tommy.com ""GET /uk.tommy.com/mens-polo-shirts HTTP/1.1"" 200 29319 ""https://uk.tommy.com/men"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('46.11.3.212 - - [16/Nov/2018:21:39:53.708 +0000] uk.tommy.com ""GET /uk.tommy.com/womens-stocking-stuffers-the-gift-edit HTTP/1.1"" 200 42139 ""https://uk.tommy.com/womens-lounge-lingerie-the-gift-edit"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('89.98.221.50 - - [16/Nov/2018:21:39:54.024 +0000] nl.tommy.com ""GET /nl.tommy.com/dames-sneakers HTTP/1.1"" 200 29981 ""https://nl.tommy.com/dames-truien-vesten"" ""Mozilla/5.0 (Linux; Android 8.0.0; SM-G950F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
